date,content
27/10/2020,"('weeks', 151)
('private', 151)
('2', 150)
('health', 150)
('quarantine,', 149)
('surprised', 148)
('closest', 147)
('trip', 147)
('multiple', 146)
('screens', 146)
('circle', 146)
('island', 146)
('pretend', 146)
('inner', 144)
('things', 144)
('moment', 143)
('time.', 127)
('mask', 57)
('people', 35)
('trump', 33)
"
28/10/2020,"('mask', 93)
('people', 44)
('i’m', 41)
('wear', 36)
('trump', 35)
('health', 35)
('2', 31)
('cases', 31)
('@realdonaldtrump', 28)
('quarantine', 26)
('things', 25)
('it’s', 25)
('island', 23)
('weeks', 22)
('multiple', 21)
('surprised', 21)
('quarantine,', 20)
('private', 20)
('moment', 20)
('screens', 19)
"
29/10/2020,"('mask', 96)
('people', 43)
('wear', 40)
('it’s', 40)
('trump', 39)
('cases', 29)
('wearing', 25)
('@realdonaldtrump', 25)
('i’m', 22)
('mask.', 21)
('biden', 18)
('quarantine', 15)
('today', 14)
('social', 13)
('deaths', 13)
('test', 13)
('2', 12)
('family', 12)
('help', 11)
('it.', 11)
"
30/10/2020,"('mask', 86)
('trump', 58)
('people', 51)
('it’s', 39)
('wear', 32)
('@realdonaldtrump', 29)
('cases', 29)
('wearing', 22)
('deaths', 19)
('halloween', 19)
('health', 16)
('day', 16)
('vaccine', 16)
('death', 15)
('biden', 15)
('today', 13)
('doctors', 12)
('can’t', 12)
('positive', 12)
('help', 12)
"
31/10/2020,"('mask', 95)
('halloween', 55)
('trump', 37)
('wear', 34)
('happy', 32)
('people', 29)
('quarantine', 28)
('candy', 26)
('it’s', 26)
('i’m', 24)
('cases', 24)
('rallies', 21)
('#halloween', 20)
('deaths', 20)
('stay', 18)
('can’t', 18)
('wearing', 16)
('spread', 16)
('🎃', 15)
('trick', 14)
"
01/11/2020,"('mask', 97)
('people', 53)
('trump', 50)
('it’s', 38)
('@realdonaldtrump', 28)
('wear', 23)
('i’m', 21)
('cases', 21)
('wearing', 18)
('face', 17)
('quarantine', 17)
('today', 15)
('masks', 14)
('big', 14)
('didn’t', 13)
('white', 13)
('biden', 13)
('@joebiden', 12)
('you’re', 11)
('health', 11)
"
02/11/2020,"('mask', 91)
('people', 75)
('@realdonaldtrump', 60)
('trump', 50)
('wear', 36)
('it’s', 29)
('cases', 27)
('i’m', 24)
('vote', 22)
('vaccine', 21)
('biden', 20)
('day', 19)
('@kirstiealley', 19)
('wearing', 18)
('can’t', 18)
('election', 17)
('deaths', 16)
('mask.', 16)
('@donnamklein', 16)
('months', 15)
"
03/11/2020,"('mask', 92)
('trump', 42)
('people', 41)
('wearing', 38)
('i’m', 34)
('day', 34)
('election', 30)
('wear', 27)
('it’s', 24)
('mask.', 23)
('vote', 19)
('polling', 19)
('station', 18)
('work', 17)
('can’t', 17)
('stay', 15)
('cases', 15)
('watch.', 15)
('husband', 15)
('philly', 15)
"
04/11/2020,"('mask', 76)
('people', 47)
('trump', 43)
('it’s', 35)
('cases', 33)
('election', 32)
('biden', 27)
('@realdonaldtrump', 25)
('wear', 24)
('i’m', 22)
('day', 21)
('november', 19)
('wearing', 18)
('100,000', 16)
('votes', 15)
('told', 15)
('didn’t', 14)
('today', 14)
('testing', 14)
('lost', 14)
"
05/11/2020,"('mask', 65)
('wear', 37)
('trump', 37)
('people', 37)
('cases', 30)
('it’s', 29)
('election', 26)
('@realdonaldtrump', 23)
('i’m', 21)
('can’t', 19)
('biden', 18)
('day', 16)
('mail', 15)
('voted', 14)
('ballots', 13)
('mask.', 12)
('wearing', 11)
('stay', 11)
('test', 11)
('love', 10)
"
06/11/2020,"('mask', 74)
('trump', 48)
('people', 46)
('it’s', 40)
('biden', 29)
('cases', 29)
('election', 29)
('declare', 29)
('i’m', 28)
('donald,', 28)
('wear', 27)
('@realdonaldtrump', 23)
('2020', 21)
('wearing', 21)
('4', 19)
('today', 19)
('nov', 18)
('care', 18)
('wanted', 18)
('stay', 16)
"
07/11/2020,"('mask', 84)
('trump', 52)
('people', 39)
('wear', 36)
('biden', 30)
('wearing', 28)
('it’s', 28)
('i’m', 25)
('@realdonaldtrump', 24)
('well', 15)
('celebrate', 15)
('lost', 15)
('white', 15)
('president', 14)
('mask.', 13)
('today', 13)
('health', 12)
('celebrating', 12)
('house', 12)
('cases', 12)
"
08/11/2020,"('mask', 72)
('people', 47)
('face', 44)
('elegantjewelryco', 40)
('@etsy', 40)
('cotton', 38)
('mask.', 38)
('nose', 37)
('fabric.', 36)
('quality', 35)
('trump', 29)
('cases', 28)
('wear', 27)
('it’s', 24)
('biden', 22)
('i’m', 22)
('@realdonaldtrump', 21)
('high', 19)
('vaccine', 18)
('election', 15)
"
09/11/2020,"('vaccine', 87)
('mask', 87)
('wear', 50)
('people', 45)
('trump', 40)
('i’m', 32)
('it’s', 32)
('biden', 24)
('pfizer', 19)
('cases', 17)
('president', 17)
('wearing', 16)
('positive', 16)
('@realdonaldtrump', 16)
('can’t', 15)
('@joebiden', 14)
('joe', 14)
('election', 12)
('mask.', 12)
('tested', 12)
"
10/11/2020,"('mask', 102)
('people', 49)
('vaccine', 35)
('i’m', 34)
('trump', 30)
('cases', 29)
('wear', 29)
('it’s', 27)
('wearing', 23)
('@realdonaldtrump', 20)
('quarantine', 17)
('stay', 16)
('care', 16)
('good', 15)
('loser\nand', 14)
('lost', 12)
('positive', 12)
('health', 12)
('4', 12)
('shit', 11)
"
11/11/2020,"('mask', 99)
('people', 69)
('wear', 45)
('vaccine', 33)
('it’s', 28)
('cases', 23)
('@realdonaldtrump', 23)
('i’m', 20)
('biden', 19)
('mask.', 19)
('trump', 18)
('quarantine', 16)
('day', 15)
('year', 15)
('@govmikedewine', 14)
('shut', 13)
('good', 12)
('mandate', 12)
('stay', 12)
('doesn’t', 11)
"
12/11/2020,"('mask', 83)
('wear', 60)
('people', 55)
('i’m', 32)
('trump', 31)
('cases', 29)
('it’s', 27)
('vaccine', 25)
('mask.', 20)
('@realdonaldtrump', 19)
('quarantine', 18)
('well', 17)
('president', 17)
('stay', 17)
('day', 16)
('wearing', 15)
('masks', 14)
('social', 14)
('face', 12)
('spread', 12)
"
13/11/2020,"('mask', 69)
('wear', 63)
('people', 49)
('vaccine', 46)
('trump', 32)
('it’s', 25)
('mask.', 25)
('cases', 25)
('stay', 21)
('@realdonaldtrump', 19)
('i’m', 17)
('it.', 17)
('deaths', 16)
('can’t', 15)
('quarantine', 15)
('wearing', 14)
('work', 14)
('lost', 14)
('good', 13)
('cuomo', 13)
"
14/11/2020,"('mask', 104)
('wear', 47)
('people', 40)
('trump', 34)
('it’s', 30)
('wearing', 30)
('i’m', 24)
('@realdonaldtrump', 23)
('mask.', 23)
('vaccine', 20)
('day', 19)
('cases', 16)
('masks', 16)
('biden', 15)
('can’t', 14)
('quarantine', 13)
('stay', 13)
('care', 12)
('i’ve', 12)
('social', 12)
"
15/11/2020,"('mask', 88)
('people', 51)
('wear', 50)
('cases', 34)
('trump', 32)
('it’s', 29)
('wearing', 29)
('@realdonaldtrump', 26)
('quarantine', 23)
('americans', 22)
('vaccine', 22)
('positive', 21)
('stay', 19)
('i’m', 17)
('social', 15)
('election', 15)
('weeks', 15)
('mask.', 15)
('damn', 14)
('#covid19', 14)
"
16/11/2020,"('mask', 78)
('vaccine', 55)
('people', 54)
('wear', 42)
('i’m', 33)
('trump', 30)
('it’s', 27)
('cases', 24)
('help', 20)
('stay', 18)
('@realdonaldtrump', 18)
('wearing', 17)
('test', 17)
('good', 15)
('didn’t', 14)
('work', 14)
('biden', 13)
('quarantine', 13)
('safe', 13)
('social', 13)
"
17/11/2020,"('mask', 88)
('people', 42)
('it’s', 42)
('wear', 42)
('i’m', 31)
('trump', 23)
('@realdonaldtrump', 22)
('positive', 22)
('quarantine', 21)
('wearing', 19)
('vaccine', 19)
('#covid_19', 16)
('health', 16)
('masks', 15)
('well', 15)
('mask.', 15)
('care', 14)
('cases', 14)
('stay', 14)
('day', 14)
"
18/11/2020,"('mask', 79)
('dead', 78)
('trump', 57)
('people', 49)
('@realdonaldtrump', 43)
('death', 43)
('wear', 43)
('2', 42)
('days.', 38)
('rising', 37)
('count', 37)
('vote', 36)
('matter', 36)
('vaccine', 36)
('attempting', 35)
('recount,', 35)
('notice', 35)
('3000', 35)
('250000', 35)
('trumps', 35)
"
19/11/2020,"('mask', 86)
('people', 55)
('vaccine', 39)
('wear', 37)
('i’m', 31)
('it’s', 29)
('trump', 24)
('quarantine', 22)
('health', 21)
('wearing', 19)
('president', 17)
('can’t', 17)
('care', 16)
('days', 15)
('work', 15)
('better', 15)
('mask.', 14)
('day', 14)
('masks', 13)
('country', 13)
"
20/11/2020,"('trump', 88)
('positive', 72)
('people', 65)
('mask', 65)
('jr.', 64)
('donald', 54)
('tests', 38)
('wear', 34)
('tested', 28)
('vaccine', 26)
('@donaldjtrumpjr', 23)
('jr', 22)
('cases', 16)
('@realdonaldtrump', 15)
('son', 15)
('i’m', 15)
('wearing', 15)
('it’s', 15)
('can’t', 14)
('mask.', 14)
"
21/11/2020,"('mask', 73)
('people', 54)
('@realdonaldtrump', 47)
('vaccine', 27)
('wear', 25)
('i’m', 21)
('it’s', 20)
('cases', 19)
('wearing', 17)
('trump', 17)
('positive', 15)
('can’t', 15)
('today', 15)
('spread', 14)
('work', 14)
('year', 13)
('stay', 13)
('2', 12)
('great', 12)
('family', 12)
"
22/11/2020,"('mask', 91)
('people', 57)
('wear', 51)
('it’s', 46)
('i’m', 32)
('vaccine', 24)
('quarantine', 22)
('wearing', 19)
('cases', 18)
('family', 16)
('stay', 16)
('day', 15)
('feel', 15)
('work', 14)
('health', 14)
('that’s', 14)
('great', 13)
('positive', 13)
('good', 13)
('week', 13)
"
23/11/2020,"('mask', 72)
('people', 53)
('mask.', 34)
('i’m', 33)
('wear', 30)
('vaccine', 29)
('it’s', 28)
('quarantine', 20)
('stay', 20)
('face', 19)
('elegantjewelryco', 15)
('@etsy', 15)
('@realdonaldtrump', 13)
('wearing', 13)
('day', 13)
('cotton', 13)
('good', 12)
('masks', 12)
('christmas', 12)
('cases', 12)
"
24/11/2020,"('mask', 75)
('people', 40)
('i’m', 38)
('vaccine', 37)
('it’s', 27)
('@realdonaldtrump', 24)
('trump', 24)
('wear', 23)
('quarantine', 20)
('stay', 20)
('wearing', 19)
('work', 17)
('health', 14)
('care', 14)
('cases', 13)
('great', 13)
('good', 13)
('test', 12)
('day', 12)
('#covid19', 11)
"
25/11/2020,"('mask', 81)
('people', 49)
('wear', 40)
('i’m', 28)
('it’s', 27)
('thanksgiving', 24)
('stay', 20)
('vaccine', 19)
('family', 19)
('day', 17)
('cases', 16)
('quarantine', 16)
('help', 16)
('can’t', 15)
('ravens', 14)
('mask.', 14)
('holiday', 14)
('positive', 14)
('year', 13)
('safe', 13)
"
26/11/2020,"('thanksgiving', 62)
('mask', 59)
('people', 46)
('family', 40)
('i’m', 33)
('vaccine', 29)
('it’s', 29)
('wear', 28)
('quarantine', 26)
('thankful', 23)
('year', 19)
('happy', 18)
('day', 17)
('wearing', 17)
('@realdonaldtrump', 16)
('can’t', 16)
('good', 15)
('today', 15)
('work', 15)
('hope', 15)
"
27/11/2020,"('mask', 85)
('people', 60)
('vaccine', 32)
('it’s', 32)
('wear', 30)
('i’m', 23)
('day', 21)
('cases', 19)
('can’t', 18)
('quarantine', 18)
('good', 17)
('trump', 17)
('wearing', 16)
('black', 16)
('@realdonaldtrump', 15)
('health', 14)
('friday', 14)
('year', 14)
('safe', 13)
('deaths', 12)
"
28/11/2020,"('mask', 72)
('people', 43)
('nfl', 27)
('it’s', 27)
('wear', 25)
('vaccine', 24)
('i’m', 24)
('wearing', 20)
('play', 19)
('quarantine', 19)
('cases', 19)
('team', 18)
('broncos', 18)
('mask.', 15)
('week', 14)
('can’t', 14)
('year', 12)
('damn', 12)
('you’re', 12)
('positive', 11)
"
29/11/2020,"('mask', 78)
('people', 41)
('it’s', 40)
('vaccine', 40)
('wear', 32)
('i’m', 27)
('wearing', 19)
('quarantine', 18)
('positive', 18)
('cases', 17)
('can’t', 17)
('days', 16)
('trump', 16)
('pinned', 15)
('mask.', 13)
('deaths', 13)
('years', 12)
('stay', 12)
('good', 12)
('@joebiden', 12)
"
30/11/2020,"('mask', 71)
('people', 48)
('wear', 37)
('vaccine', 33)
('it’s', 27)
('i’m', 27)
('mask.', 24)
('quarantine', 19)
('day', 19)
('positive', 18)
('test', 16)
('wearing', 16)
('face', 16)
('stay', 14)
('help', 13)
('work', 13)
('high', 12)
('good', 12)
('2', 12)
('elegantjewelryco', 11)
"
01/12/2020,"('mask', 75)
('people', 57)
('vaccine', 47)
('wear', 33)
('it’s', 32)
('care', 31)
('i’m', 27)
('wearing', 23)
('quarantine', 21)
('trump', 20)
('work', 20)
('help', 18)
('health', 15)
('day', 15)
('#trump', 14)
('stay', 13)
('face', 12)
('american', 12)
('year', 12)
('mask.', 12)
"
02/12/2020,"('mask', 74)
('vaccine', 52)
('people', 35)
('it’s', 32)
('wear', 31)
('i’m', 25)
('positive', 20)
('quarantine', 18)
('day', 16)
('tested', 16)
('help', 15)
('test', 14)
('#covid19', 14)
('can’t', 13)
('wearing', 12)
('mask.', 12)
('cases', 12)
('care', 11)
('it.', 11)
('money', 11)
"
03/12/2020,"('vaccine', 84)
('mask', 71)
('people', 56)
('wear', 42)
('i’m', 33)
('wearing', 31)
('it’s', 29)
('quarantine', 24)
('day', 22)
('trump', 20)
('mask.', 17)
('public', 17)
('school', 16)
('stay', 15)
('that’s', 15)
('year', 14)
('it.', 13)
('days', 12)
('vaccines', 12)
('vaccine.', 12)
"
04/12/2020,"('mask', 86)
('vaccine', 64)
('people', 42)
('wear', 38)
('i’m', 31)
('wearing', 28)
('it’s', 22)
('day', 18)
('work', 17)
('relief', 17)
('test', 16)
('mask.', 15)
('#covid19', 15)
('help', 13)
('@realdonaldtrump', 13)
('face', 13)
('deaths', 12)
('can’t', 12)
('good', 11)
('today', 11)
"
05/12/2020,"('mask', 114)
('people', 63)
('wear', 53)
('i’m', 36)
('vaccine', 32)
('it’s', 30)
('wearing', 26)
('stay', 21)
('masks', 19)
('mask.', 19)
('@realdonaldtrump', 17)
('day', 16)
('trump', 16)
('days', 16)
('work', 15)
('can’t', 14)
('help', 14)
('care', 13)
('face', 13)
('died', 13)
"
06/12/2020,"('mask', 83)
('people', 49)
('trump', 45)
('rudy', 40)
('wear', 35)
('giuliani', 33)
('positive', 29)
('mask.', 28)
('it’s', 26)
('@realdonaldtrump', 25)
('wearing', 25)
('vaccine', 24)
('@rudygiuliani', 23)
('face', 22)
('i’m', 22)
('tested', 21)
('day', 19)
('quarantine', 18)
('it.', 18)
('president', 15)
"
07/12/2020,"('mask', 73)
('vaccine', 67)
('people', 45)
('wear', 38)
('trump', 37)
('it’s', 29)
('i’m', 27)
('wearing', 25)
('good', 16)
('quarantine', 16)
('masks', 14)
('died', 14)
('americans', 13)
('positive', 13)
('well', 13)
('vaccine.', 13)
('great', 13)
('spread', 13)
('bad', 13)
('mask.', 12)
"
08/12/2020,"('vaccine', 79)
('mask', 66)
('people', 45)
('it’s', 35)
('i’m', 29)
('trump', 22)
('wear', 21)
('wearing', 20)
('quarantine', 19)
('good', 17)
('@realdonaldtrump', 16)
('that’s', 15)
('mask.', 15)
('can’t', 15)
('#covid19', 15)
('positive', 14)
('year', 14)
('it.', 13)
('schools', 12)
('work', 12)
"
09/12/2020,"('vaccine', 74)
('mask', 66)
('people', 48)
('it’s', 35)
('wear', 32)
('i’m', 29)
('party', 19)
('politics', 19)
('quarantine', 18)
('big', 17)
('test', 17)
('today', 14)
('2', 14)
('health', 14)
('good', 14)
('day', 13)
('protect', 13)
('work', 13)
('trump', 13)
('wearing', 13)
"
10/12/2020,"('vaccine', 140)
('mask', 59)
('people', 55)
('panel', 39)
('emergency', 38)
('pfizer’s', 32)
('wear', 31)
('approving', 30)
('recommends', 29)
('advisory', 28)
('i’m', 26)
('distribution', 24)
('vaccine.', 20)
('quarantine', 18)
('it’s', 18)
('deaths', 18)
('wearing', 15)
('trump', 15)
('cases', 14)
('health', 13)
"
11/12/2020,"('vaccine', 73)
('mask', 47)
('people', 39)
('i’m', 33)
('trump', 30)
('it’s', 23)
('wear', 20)
('quarantine', 18)
('@realdonaldtrump', 18)
('year', 18)
('can’t', 17)
('day', 15)
('wearing', 15)
('good', 14)
('help', 14)
('positive', 13)
('shit', 12)
('vaccine.', 12)
('care', 11)
('death', 11)
"
12/12/2020,"('ashanti', 101)
('mask', 54)
('vaccine', 50)
('people', 43)
('i’m', 29)
('charley', 21)
('it’s', 20)
('wear', 20)
('pride', 19)
('year', 17)
('dies', 17)
('country', 17)
('y’all', 17)
('86', 15)
('wearing', 14)
('keyshia', 14)
('#verzuz', 14)
('music', 13)
('quarantine', 13)
('positive', 13)
"
13/12/2020,"('vaccine', 129)
('mask', 61)
('people', 46)
('trump', 33)
('wear', 31)
('@realdonaldtrump', 31)
('i’m', 31)
('it’s', 30)
('vaccine.', 21)
('wearing', 19)
('health', 18)
('white', 16)
('house', 16)
('it.', 15)
('americans', 15)
('day', 15)
('family', 13)
('feel', 13)
('test', 13)
('hoax', 11)
"
14/12/2020,"('vaccine', 130)
('mask', 67)
('people', 45)
('it’s', 33)
('vaccine.', 29)
('wear', 27)
('work', 22)
('trump', 22)
('year', 21)
('worry', 20)
('what’s', 19)
('wearing', 18)
('it.', 18)
('i’m', 17)
('can’t', 15)
('day', 14)
('care', 14)
('biden', 13)
('y’all', 13)
('good', 13)
"
15/12/2020,"('vaccine', 104)
('mask', 62)
('people', 38)
('it’s', 33)
('wear', 25)
('i’m', 25)
('vaccine.', 21)
('what’s', 21)
('wearing', 20)
('positive', 15)
('#covid19', 14)
('can’t', 14)
('quarantine', 13)
('wait', 13)
('good', 12)
('worry', 12)
('trump', 12)
('months', 11)
('years', 11)
('close', 11)
"
16/12/2020,"('vaccine', 101)
('mask', 66)
('people', 44)
('wear', 29)
('i’m', 29)
('it’s', 27)
('trump', 25)
('vaccine.', 24)
('help', 20)
('worry', 19)
('work', 18)
('@pulte', 17)
('christmas', 16)
('good', 16)
('#covid19', 16)
('can’t', 15)
('year', 15)
('wearing', 15)
('quarantine', 14)
('what’s', 14)
"
17/12/2020,"('vaccine', 99)
('mask', 64)
('people', 47)
('i’m', 37)
('it’s', 27)
('wear', 25)
('wearing', 20)
('pandemic', 18)
('health', 17)
('day', 16)
('good', 14)
('love', 14)
('vaccine.', 14)
('lost', 14)
('what’s', 13)
('family', 13)
('trump', 13)
('quarantine', 12)
('care', 12)
('tested', 12)
"
18/12/2020,"('vaccine', 128)
('mask', 52)
('people', 50)
('i’m', 35)
('work', 25)
('wear', 23)
('vaccine.', 21)
('wearing', 17)
('help', 15)
('good', 14)
('it’s', 14)
('mask.', 14)
('what’s', 14)
('vaccines', 13)
('love', 12)
('wait', 12)
('it.', 12)
('trump', 11)
('stay', 11)
('safe', 11)
"
19/12/2020,"('vaccine', 98)
('mask', 64)
('people', 54)
('i’m', 40)
('wear', 30)
('it’s', 22)
('wearing', 20)
('trump', 19)
('@realdonaldtrump', 19)
('christmas', 17)
('can’t', 15)
('vaccine.', 14)
('quarantine', 14)
('pandemic', 12)
('mask.', 12)
('care', 12)
('it.', 11)
('well', 11)
('free', 11)
('i’ve', 11)
"
20/12/2020,"('people', 98)
('vaccine', 95)
('mask', 85)
('telling', 47)
('sister', 45)
('relief', 38)
('night', 34)
('stay', 32)
('yard', 32)
('grave', 31)
('safe', 28)
('3', 26)
('mom', 26)
('day', 26)
('wear', 26)
('wrong', 25)
('deal', 24)
('left', 24)
('told', 24)
('test', 24)
"
21/12/2020,"('vaccine', 90)
('mask', 60)
('people', 50)
('it’s', 30)
('i’m', 27)
('wear', 25)
('wearing', 24)
('relief', 21)
('vaccine.', 21)
('strain', 16)
('year', 16)
('day', 16)
('trump', 14)
('help', 13)
('work', 13)
('bill', 12)
('care', 12)
('can’t', 12)
('2', 12)
('positive', 12)
"
22/12/2020,"('vaccine', 85)
('mask', 63)
('people', 38)
('i’m', 29)
('it’s', 29)
('quarantine', 24)
('wearing', 19)
('wear', 19)
('test', 17)
('relief', 16)
('bill', 16)
('can’t', 15)
('year', 15)
('vaccine.', 14)
('christmas', 13)
('today', 11)
('help', 11)
('literally', 11)
('bad', 11)
('good', 11)
"
23/12/2020,"('vaccine', 78)
('mask', 63)
('people', 58)
('it’s', 23)
('wear', 23)
('i’m', 21)
('christmas', 20)
('bill', 19)
('year', 19)
('2', 18)
('health', 17)
('quarantine', 17)
('relief', 17)
('good', 16)
('@realdonaldtrump', 15)
('trump', 15)
('today', 14)
('stay', 13)
('work', 12)
('day', 12)
"
24/12/2020,"('christmas', 79)
('mask', 59)
('people', 44)
('vaccine', 43)
('merry', 32)
('year', 32)
('...', 31)
('family', 30)
('i’m', 27)
('@pulte', 27)
('it’s', 26)
('trump', 24)
('work', 21)
('happy', 21)
('@realdonaldtrump', 21)
('can’t', 19)
('quarantine', 17)
('bill', 17)
('wear', 17)
('relief', 17)
"
25/12/2020,"('christmas', 107)
('mask', 49)
('vaccine', 48)
('people', 40)
('merry', 36)
('quarantine', 31)
('family', 30)
('it’s', 24)
('i’m', 22)
('year', 18)
('relief', 17)
('love', 15)
('trump', 15)
('2020', 14)
('day', 14)
('bill', 14)
('wearing', 14)
('stay', 13)
('best', 13)
('can’t', 13)
"
26/12/2020,"('people', 65)
('mask', 61)
('vaccine', 39)
('@realdonaldtrump', 29)
('i’m', 24)
('wear', 23)
('cases', 22)
('it’s', 20)
('day', 20)
('trump', 19)
('relief', 19)
('florida', 19)
('family', 16)
('browns', 16)
('bill', 16)
('wearing', 15)
('quarantine', 15)
('2', 15)
('year', 14)
('good', 13)
"
27/12/2020,"('vaccine', 68)
('mask', 53)
('i’ve', 51)
('people', 51)
('music', 48)
('fund', 48)
('global', 47)
('vote', 47)
('donated', 47)
('entered', 46)
('indie', 46)
('contest.', 46)
('song', 46)
('#orbiiitapp""', 46)
('partial', 46)
('proceeds', 46)
('contest', 46)
('sweetrelief', 46)
('musiciansfund', 46)
('⬇️⬇️⬇️\nhttps://t.co/nbejqlot6q\n#worldscoutme', 44)
"
28/12/2020,"('vaccine', 68)
('mask', 57)
('people', 53)
('i’m', 39)
('it’s', 38)
('house', 34)
('stimulus', 30)
('wear', 28)
('increase', 27)
('quarantine', 22)
('trump', 22)
('wearing', 21)
('#covid19', 20)
('bill', 20)
('work', 19)
('relief', 19)
('$600', 17)
('votes', 16)
('payments', 16)
('family', 15)
"
29/12/2020,"('vaccine', 99)
('mask', 50)
('people', 47)
('i’m', 31)
('trump', 24)
('year', 21)
('@realdonaldtrump', 21)
('wear', 20)
('vaccine.', 19)
('good', 18)
('it’s', 18)
('test', 16)
('wearing', 16)
('health', 15)
('deaths', 14)
('yet?\nhttps://t.co/5q2ojl2s7w', 13)
('didn’t', 12)
('work', 12)
('can’t', 12)
('colorado', 12)
"
30/12/2020,"('vaccine', 77)
('people', 64)
('mask', 57)
('it’s', 24)
('died', 23)
('i’m', 23)
('work', 21)
('positive', 19)
('quarantine', 17)
('wear', 16)
('2020', 16)
('can’t', 15)
('public', 15)
('help', 15)
('wearing', 15)
('2', 13)
('year', 13)
('vaccine.', 13)
('days', 12)
('dawn', 12)
"
31/12/2020,"('mask', 77)
('vaccine', 55)
('year', 51)
('people', 50)
('2020', 40)
('i’m', 39)
('wear', 28)
('wearing', 26)
('it’s', 25)
('quarantine', 21)
('2021', 20)
('day', 19)
('happy', 18)
('tested', 17)
('years', 17)
('mask.', 16)
('hope', 15)
('better', 14)
('health', 14)
('good', 14)
"
