date,content
23/09/2020,"('singapore', 157)
('cases', 49)
('singapore,', 36)
('business', 27)
('sg', 27)
('#singapore', 24)
('mask', 24)
('12', 23)
('quarantine', 23)
('death', 20)
('community', 19)
('pass', 18)
('contact-tracing', 17)
('27', 16)
('masks', 16)
('tokens', 16)
(""singapore's"", 15)
('people', 15)
('singapore’s', 15)
('deaths', 15)
"
24/09/2020,"('singapore', 168)
('cases', 74)
('#singapore', 42)
('pandemic', 39)
('singapore,', 31)
('committed', 23)
('daily', 23)
('imported', 21)
('people', 21)
('15', 21)
('community', 20)
('sg', 19)
('5', 18)
('tracing', 18)
('mask', 17)
('announces', 17)
('criteria', 17)
('travel', 16)
('https://t.co/cma3cmqha1', 16)
('#politics', 16)
"
25/09/2020,"('singapore', 110)
('sg', 69)
('testing', 53)
('singapore,', 52)
('blocks', 43)
('centers', 43)
('cases', 42)
('rapid', 39)
('grimshaw', 38)
('travel', 36)
('bring', 34)
('los', 34)
('angeles', 32)
('international', 32)
('safe', 30)
('airport,', 28)
('facilitating', 28)
('2', 24)
('11', 24)
('$sgbx', 22)
"
26/09/2020,"('singapore', 81)
('cases', 41)
('20', 25)
('community', 25)
('singapore,', 22)
('sg', 16)
('deaths', 16)
('#singapore', 16)
('including', 14)
('mask', 13)
('workers', 12)
('foreign', 11)
('infection', 11)
('death', 11)
('masks', 10)
('reported', 10)
('wearing', 9)
('big', 8)
('singapore’s', 8)
('pandemic', 8)
"
27/09/2020,"('singapore', 81)
('cases', 36)
('depend', 35)
('heavily', 34)
('sg', 28)
('15', 25)
('singapore,', 25)
('international', 19)
('economic', 19)
('mask', 18)
('malaysia', 17)
('tourism', 17)
('downturn', 17)
('economies', 17)
('imports', 17)
('model', 17)
('conference', 17)
('stimulating', 17)
('discussion', 17)
('downfall', 17)
"
28/09/2020,"('singapore', 105)
('cases', 41)
('singapore,', 37)
('15', 30)
('sg', 27)
('community', 25)
('mask', 23)
('#singapore', 20)
('2', 20)
('including', 19)
('singapore’s', 16)
('#covid19', 15)
('test', 15)
('people', 14)
('quarantine', 14)
('help', 13)
('work', 13)
('news', 13)
('turns', 12)
('fight', 12)
"
29/09/2020,"('singapore', 90)
('cases', 42)
('sg', 33)
('singapore,', 28)
('#singapore', 26)
('27', 23)
('including', 20)
('quarantine', 20)
('singapore’s', 18)
('digital', 16)
('#covid19', 16)
('community', 15)
('imported', 15)
('|', 14)
('asian', 14)
('health', 13)
('mask', 12)
('countries', 12)
('travel', 11)
('edition', 11)
"
30/09/2020,"('singapore', 177)
('blockchain', 49)
('cases', 42)
('data', 40)
('touts', 39)
('sg', 35)
('management', 31)
('singapore,', 30)
('23', 26)
('community', 22)
('covid-19:', 20)
('#singapore', 20)
('including', 19)
('3', 19)
('visitors', 19)
('mask', 18)
(""singapore's"", 18)
('airport', 17)
('restrictions', 16)
('#covid19', 16)
"
01/10/2020,"('singapore', 120)
('cases', 48)
('sg', 23)
('singapore,', 21)
('#singapore', 20)
('community', 18)
('21', 17)
('allow', 17)
('quarantine', 16)
('including', 16)
('entry', 15)
('australia,', 14)
('3', 13)
('15', 13)
('imported', 13)
('election', 13)
('vietnam', 13)
(""singapore's"", 12)
('response', 11)
('mask', 11)
"
02/10/2020,"('singapore', 110)
('singapore,', 39)
('cases', 38)
('trump', 31)
('mask', 26)
('sg', 26)
('#singapore', 24)
('10', 22)
('#covid19', 21)
('travel', 20)
('quarantine', 17)
('positive', 15)
('@realdonaldtrump', 15)
('infections', 14)
('community', 14)
('well', 13)
('help', 12)
('etc.', 12)
('response', 12)
('wearing', 11)
"
03/10/2020,"('singapore', 124)
('cases', 70)
('reports', 37)
('march', 36)
('mask', 34)
('6', 33)
('singapore,', 31)
('lowest', 27)
('single', 23)
('sg', 20)
('😷', 20)
('daily', 18)
('#singapore', 18)
('wear', 17)
('digit', 16)
('people', 16)
('figure', 15)
('covid-19:', 13)
('#covid19', 12)
('community', 12)
"
04/10/2020,"('singapore', 99)
('cases', 43)
('mask', 29)
('countries', 26)
('12', 23)
('singapore,', 22)
('death', 22)
('2', 19)
('sg', 18)
('deaths', 18)
('community', 18)
('korea', 17)
('south', 16)
('australia', 16)
('canada', 15)
('japan', 15)
('zealand', 15)
('reports', 15)
('including', 15)
('taiwan', 14)
"
05/10/2020,"('singapore', 240)
('cases', 54)
('singapore,', 53)
('pandemic', 52)
('plan', 51)
('sparks', 48)
('bank', 47)
('#singapore', 45)
('fears', 42)
('mask', 33)
('sg', 32)
('airport', 32)
('south', 32)
('recovery', 30)
('minister', 30)
('countries', 30)
('warns', 30)
(""nowhere'"", 29)
(""singapore's"", 29)
(""'cruises"", 28)
"
06/10/2020,"('singapore', 218)
('#singapore', 47)
('people', 46)
('babies', 43)
('parents', 36)
('cases', 35)
('sg', 35)
('payment', 32)
('pay', 27)
('amid', 27)
('singapore,', 26)
('2', 26)
('air', 26)
('mask', 25)
('offering', 23)
('encourage', 23)
('travel', 23)
('one-off', 22)
('pandemic.', 21)
('would-be', 21)
"
07/10/2020,"('singapore', 167)
('people', 60)
('cases', 51)
('#singapore', 37)
('singapore,', 37)
('sg', 35)
('baby', 30)
('mask', 27)
('10', 25)
('#covid19', 24)
('plans', 24)
('pandemic', 24)
('bonus', 21)
('6', 20)
('travel', 20)
('offer', 19)
('imported', 17)
('2', 17)
('countries', 16)
('parents', 15)
"
08/10/2020,"('singapore', 216)
('sg', 80)
('cruises', 45)
('launches', 40)
('covid-secure', 40)
('luxury', 36)
('cases', 35)
('...', 34)
('singapore,', 32)
('countries', 28)
('#singapore', 27)
('—', 26)
('china', 23)
('testing', 22)
('#covid19', 22)
('travel', 22)
('pandemic', 21)
('people', 21)
('quarantine', 21)
('2', 19)
"
09/10/2020,"('singapore', 146)
('cases', 41)
('launches', 28)
('cruises', 28)
('singapore,', 26)
('#singapore', 24)
('10', 22)
('imported', 22)
('covid-secure', 22)
('luxury', 21)
('...', 21)
('sg', 21)
('2', 17)
('countries', 16)
('people', 16)
('including', 15)
('south', 14)
('mask', 14)
('president', 13)
('#covid19', 13)
"
10/10/2020,"('singapore', 98)
('cases', 35)
('#singapore', 31)
('singapore,', 30)
('sg', 29)
('2', 25)
('7', 22)
('5', 18)
('mask', 18)
('community', 17)
('people', 16)
('#covid19', 15)
('imported', 15)
('countries', 13)
('including', 11)
('korea,', 10)
('trump', 10)
('recovered', 10)
('patients', 10)
('pandemic', 10)
"
11/10/2020,"('singapore', 87)
('singapore,', 68)
('cases', 60)
('travel', 56)
('japan,', 48)
('korea', 44)
('south', 40)
('talks', 36)
('australia', 32)
('10', 23)
('#singapore', 23)
('nations', 21)
('countries', 18)
('including', 18)
('imported', 17)
('7', 16)
('infections', 16)
('mask', 15)
('#covid19', 14)
('people', 13)
"
12/10/2020,"('singapore', 182)
('cases', 78)
('travel', 61)
('singapore,', 50)
('mask', 37)
('countries', 35)
('4', 33)
('international', 30)
('#singapore', 27)
('japan', 26)
('australia', 24)
('south', 24)
('including', 24)
('#covid19', 23)
('sg', 23)
('imported', 22)
('restrictions', 20)
('korea', 20)
('asia-pacific', 19)
('people', 19)
"
13/10/2020,"('singapore', 238)
('cases', 105)
('local', 63)
('#singapore', 48)
('reports', 40)
('february', 34)
('travel', 32)
('#covid19', 32)
(""singapore's"", 30)
('sg', 29)
('singapore,', 29)
('4', 28)
('quarantine', 27)
('records', 23)
('people', 21)
('deaths', 21)
('hong', 21)
('south', 19)
('travelers', 18)
('singapore’s', 17)
"
14/10/2020,"('singapore', 127)
('cases', 38)
('#singapore', 37)
('singapore,', 27)
('mask', 27)
('#covid19', 26)
('economy', 26)
(""singapore's"", 24)
('quarantine', 23)
('slower', 22)
('pace', 22)
('people', 21)
('sg', 21)
('testing', 17)
('day', 16)
('pandemic', 15)
('countries', 15)
('positive', 15)
('national', 14)
('5', 13)
"
15/10/2020,"('singapore', 277)
('travel', 239)
('hong', 192)
('kong', 141)
('bubble', 131)
('quarantine', 70)
('set', 69)
('#singapore', 65)
('kong,', 62)
('air', 56)
('cases', 53)
('agreement', 45)
('agree', 42)
('quarantine-free', 42)
('singapore,', 41)
('#hongkong', 35)
('principle', 34)
('sg', 30)
('reach', 29)
('agreed', 28)
"
16/10/2020,"('singapore', 160)
('travel', 74)
('hong', 70)
('cases', 61)
('kong', 51)
('#singapore', 40)
('singapore,', 40)
('bubble', 38)
('mask', 33)
('sg', 32)
('set', 22)
('quarantine', 22)
('people', 21)
('test', 21)
('lady', 20)
('air', 19)
('quarantine-free', 18)
('#covid19', 18)
('white', 14)
('agreement', 14)
"
17/10/2020,"('singapore', 148)
('cases', 54)
('travel', 50)
('singapore,', 27)
('bubble', 27)
('active', 26)
('cases,', 25)
('#singapore', 25)
('3', 23)
('hong', 22)
('community', 21)
('months', 20)
('quarantine', 19)
('kong', 18)
('imported', 17)
('lowest', 17)
('sg', 17)
('including', 16)
('rules', 15)
('countries', 14)
"
18/10/2020,"('singapore', 136)
('cases', 57)
('travel', 30)
('singapore,', 29)
('people', 22)
('#singapore', 21)
('hong', 21)
('population', 20)
('quarantine', 18)
('treated', 18)
('#covid19', 17)
('longer', 17)
('groping', 17)
('ncid', 17)
('doctors', 17)
('share', 17)
('countries', 16)
(""dark':"", 16)
('mask', 16)
('including', 15)
"
19/10/2020,"('singapore', 95)
('cases', 41)
('singapore,', 35)
('sg', 27)
('agreement', 25)
('rapid', 22)
('#singapore', 21)
('travel', 21)
('blocks', 21)
('healthcare', 21)
('osang', 20)
('#covid19', 19)
('managed', 19)
('order', 19)
('test', 19)
('supply', 18)
('purchase', 18)
('distribute', 18)
('4', 16)
('hong', 16)
"
20/10/2020,"('singapore', 242)
('singapore,', 42)
('cases', 41)
('mask', 38)
('test', 38)
('people', 36)
('rapid', 33)
('#singapore', 30)
('tests', 28)
('wearing', 27)
('testing', 26)
('sg', 25)
('breath', 22)
('pre-event', 22)
('events', 22)
('hong', 20)
('travel', 20)
('gatherings', 20)
('#covid19', 18)
('resume', 18)
"
21/10/2020,"('singapore', 195)
('cases', 53)
('singapore,', 41)
('sg', 29)
('test', 27)
('#singapore', 25)
('#covid19', 25)
('12', 24)
('mask', 24)
('travel', 22)
('tests', 22)
('hong', 21)
('rid', 21)
('kong', 20)
('phase', 20)
('imported', 20)
('quarantine', 18)
('people', 17)
('curbs', 16)
('rapid', 16)
"
22/10/2020,"('singapore', 136)
('cases', 40)
('quarantine', 33)
('test', 26)
('sg', 26)
('mask', 25)
('countries', 25)
('risk', 25)
('singapore,', 24)
('breath', 18)
('hong', 17)
('minister', 16)
('#covid19', 16)
('#singapore', 16)
('kong', 15)
('testing', 15)
('better', 14)
('people', 14)
('8', 13)
('60-second', 13)
"
23/10/2020,"('singapore', 127)
('singapore,', 42)
('cases', 37)
('sg', 34)
('countries', 30)
('10', 28)
('mask', 26)
('#singapore', 22)
('travel', 20)
('quarantine', 18)
('imported', 17)
('#covid19', 17)
('germany', 16)
('control', 14)
('cases,', 13)
('business', 13)
('infections', 12)
('well', 12)
('risk', 12)
('singapore.', 12)
"
24/10/2020,"('singapore', 133)
('cases', 42)
('sg', 23)
('#singapore', 21)
('singapore,', 20)
('14', 19)
('mask', 17)
('quarantine', 17)
('countries', 16)
('2', 16)
('close', 16)
('people', 16)
('community', 14)
('#covid19', 13)
('including', 13)
('reports', 11)
('well', 11)
('disrupted', 11)
('links', 11)
('south', 10)
"
25/10/2020,"('singapore', 94)
('cases', 38)
('singapore,', 38)
('sg', 23)
('#singapore', 22)
('mask', 21)
('korea,', 18)
('countries', 16)
('2', 16)
('quarantine', 16)
('south', 14)
('taiwan,', 13)
('including', 12)
('business', 11)
('5', 11)
('3', 11)
('imported', 11)
('japan,', 11)
('pandemic', 11)
('wear', 11)
"
26/10/2020,"('singapore', 125)
('cases', 43)
('singapore,', 36)
('#singapore', 32)
('mask', 30)
('#covid19', 26)
('travel', 21)
('korea', 21)
(""singapore's"", 20)
('vaccine', 19)
('pandemic', 19)
('3', 19)
('south', 18)
('2', 17)
('sg', 17)
('it’s', 16)
('flu', 16)
('deaths', 14)
('singapore.', 13)
('people', 13)
"
27/10/2020,"('singapore', 130)
('sg', 31)
('cases', 29)
('singapore,', 27)
('#singapore', 23)
('south', 22)
('7', 18)
('mask', 18)
('hong', 17)
('people', 17)
('amid', 16)
('quarantine', 16)
('korea', 16)
('including', 15)
('travel', 15)
('countries', 15)
('flu', 15)
('#covid19', 13)
('6', 12)
('vaccine', 12)
"
28/10/2020,"('singapore', 110)
('mask', 25)
('sg', 24)
('#singapore', 24)
('cases', 22)
('singapore,', 19)
('quarantine', 17)
('7', 16)
('south', 14)
('countries', 14)
('#covid19', 13)
('imported', 12)
('people', 12)
('migrant', 11)
('vaccine', 11)
('workers', 10)
('wearing', 10)
('korea', 10)
('cases,', 9)
('japan', 9)
"
29/10/2020,"('singapore', 235)
('test', 69)
('breathalyser', 63)
('firm', 61)
('people', 45)
('singapore,', 44)
('cases', 43)
('china', 41)
('quarantine', 41)
('#singapore', 41)
('invents', 39)
('victoria', 36)
('taiwan', 32)
('nov', 29)
('allow', 26)
(""australia's"", 26)
('sg', 26)
('seconds', 24)
('china,', 23)
('returning', 22)
"
30/10/2020,"('singapore', 142)
('mask', 44)
('sg', 43)
('singapore,', 40)
('cases', 36)
('test', 35)
('#singapore', 32)
('quarantine', 27)
('people', 27)
('breathalyser', 23)
('allow', 23)
('china', 22)
('firm', 22)
('countries', 18)
('#covid19', 18)
('china,', 16)
('nov', 16)
('travel', 15)
('invents', 14)
('visitors', 13)
"
31/10/2020,"('singapore', 121)
('korea,', 58)
('countries', 55)
('zealand,', 50)
('singapore.', 50)
('well', 49)
('thailand', 46)
('managed', 44)
('vote', 43)
('president', 42)
('god', 41)
('djt', 41)
('bad', 41)
('replaced!', 41)
('avoid', 41)
('mismanaged', 41)
('trump', 41)
('cases', 41)
('singapore,', 39)
('plague,', 38)
"
01/11/2020,"('singapore', 132)
('cases', 42)
('singapore,', 34)
('sg', 32)
('people', 31)
('countries', 31)
('mask', 30)
('quarantine', 22)
('4', 20)
('taiwan,', 19)
('imported', 17)
('tests', 16)
('singapore.', 16)
('#singapore', 16)
('south', 15)
('zealand,', 15)
('korea,', 15)
('percentage', 13)
('population.\n\nuae:', 13)
('130%\ndenmark:', 13)
"
02/11/2020,"('singapore', 135)
('singapore,', 40)
('quarantine', 34)
('sg', 29)
('cases', 29)
('countries', 28)
('mask', 28)
('#singapore', 27)
('south', 19)
('people', 19)
('singapore.', 19)
('case', 18)
('test', 18)
('taiwan,', 17)
('lowest', 16)
('|', 15)
('feb', 14)
('australia,', 14)
('#covid19', 14)
('daily', 13)
"
03/11/2020,"('singapore', 173)
('schoolchildren', 71)
('coronavirus:', 69)
('covid-tracing', 63)
('tech', 53)
('cases', 42)
('singapore,', 40)
('sg', 26)
('#singapore', 25)
('news', 17)
('mask', 17)
('#covid19', 17)
('countries', 17)
('people', 16)
('south', 15)
('cases:', 15)
('2', 14)
('quarantine', 14)
('taiwan,', 13)
('korea,', 12)
"
04/11/2020,"('singapore', 99)
('#singapore', 25)
('cases', 19)
('schoolchildren', 17)
('singapore,', 16)
('sg', 15)
('covid-tracing', 15)
('deaths', 13)
('coronavirus:', 12)
('tech', 12)
('minister', 11)
('#covid19', 11)
('restrictions', 9)
('7', 9)
('2', 9)
('quarantine', 8)
('community', 8)
('imported', 7)
('continue', 7)
('trump', 7)
"
05/11/2020,"('singapore', 117)
('travel', 32)
('cases', 31)
('safe', 29)
('experience', 26)
('#singapore', 24)
('penh', 24)
('london', 23)
('phnom', 23)
('7', 22)
('singapore,', 22)
('sg', 18)
('#covid19', 18)
('quarantine', 17)
('ratios', 14)
('community', 13)
('tests,', 12)
('countries', 12)
('singapore.', 11)
('plan', 11)
"
06/11/2020,"('singapore', 95)
('singapore,', 25)
('cases', 20)
('mask', 18)
('#singapore', 18)
('sg', 18)
('airlines', 18)
('travel', 17)
('quarantine', 16)
('@youtube', 14)
('#covid19', 14)
('loss', 13)
('people', 13)
('4', 12)
('countries', 11)
('cruise', 10)
('record', 10)
('|', 10)
('pandemic', 9)
('imported', 9)
"
07/11/2020,"('singapore', 81)
('singapore,', 21)
('cases', 17)
('countries', 17)
('#singapore', 16)
('sg', 15)
('7', 14)
('travel', 13)
('airlines', 12)
('imported', 11)
('loss', 10)
('record', 10)
('pandemic', 9)
('mask', 9)
('taiwan,', 8)
('quarantine', 8)
('cases:', 7)
('job', 7)
('working', 7)
('i’m', 7)
"
08/11/2020,"('singapore', 60)
('cases', 30)
('singapore,', 28)
('mask', 26)
('countries', 19)
('imported', 18)
('2', 15)
('masks', 14)
('taiwan,', 14)
('economy', 12)
('#singapore', 12)
('wearing', 11)
('singapore’s', 10)
('sg', 10)
('government', 10)
('managing', 10)
('control', 10)
('korea,', 9)
('face', 8)
('people', 8)
"
09/11/2020,"('singapore', 138)
('cases', 31)
('#singapore', 30)
('mask', 29)
('airlines', 27)
('vaccine', 27)
('singapore,', 25)
('sg', 21)
('countries', 21)
('loss', 20)
('test', 20)
('kit', 17)
('fda', 17)
('year', 16)
('imported', 16)
('detect', 16)
('half', 15)
('8', 15)
('#covid19', 15)
('neutralising', 15)
"
10/11/2020,"('singapore', 205)
('vaccine', 102)
('#singapore', 36)
('sg', 32)
('cases', 28)
('travel', 24)
('test', 23)
('singapore,', 23)
('#covid19', 19)
('countries', 18)
('mask', 18)
('arcturus', 18)
('people', 18)
('shipment', 17)
('news', 15)
('2021', 14)
('health', 14)
('airlines', 14)
('tour', 14)
('community', 14)
"
11/11/2020,"('singapore', 231)
('travel', 142)
('hong', 102)
('kong', 93)
('bubble', 83)
('quarantine', 63)
('vaccine', 55)
('sg', 43)
('#singapore', 43)
('start', 42)
('air', 42)
('november', 35)
('singapore,', 31)
('22', 29)
('#covid19', 27)
('cases', 27)
('testing', 25)
('quarantine-free', 25)
('nov.', 24)
('stocks', 24)
"
12/11/2020,"('singapore', 158)
('cases', 44)
('singapore,', 39)
('mask', 38)
('sg', 36)
('hong', 36)
('travel', 36)
('+', 30)
('#singapore', 25)
('quarantine', 25)
('11', 24)
('kong', 24)
('people', 20)
('bubble', 19)
('imported', 19)
('asean', 19)
('2021', 17)
('countries', 16)
('#covid19', 15)
('/', 15)
"
13/11/2020,"('singapore', 145)
('travel', 52)
('#singapore', 35)
('air', 35)
('sg', 34)
('singapore,', 28)
('cases', 25)
('bubbles', 25)
('messes', 25)
('forget', 24)
('response,', 23)
('tourism', 21)
('help', 20)
('mask', 19)
('quarantine', 19)
('vaccine', 19)
('hong', 19)
('#covid19', 16)
('12', 16)
('bubble', 16)
"
14/11/2020,"('singapore', 89)
('mask', 26)
('singapore,', 21)
('cases', 20)
('people', 18)
('sg', 18)
('quarantine', 14)
('2', 14)
('it’s', 12)
('singapore.', 10)
('australia,', 10)
('korea,', 10)
('deaths', 10)
('vaccine', 10)
('impact', 10)
('#singapore', 9)
('travel', 9)
('zealand,', 8)
('imported', 8)
('0', 7)
"
15/11/2020,"('singapore', 91)
('singapore,', 54)
('bank', 53)
('sg', 43)
('cases', 29)
('recovery', 28)
('mask', 27)
('post', 27)
('minister', 27)
('“development', 26)
('ghana', 26)
('positioned', 26)
('institution,', 26)
('learning', 26)
('experience', 26)
('kfw', 26)
('development', 26)
('others,..”-fin.', 26)
('people', 22)
('\n#4morefornana', 21)
"
16/11/2020,"('singapore', 88)
('cases', 32)
('singapore,', 30)
('sg', 27)
('mask', 26)
('vaccine', 21)
('countries', 19)
('#singapore', 19)
('5', 16)
('travel', 15)
('#covid19', 14)
('wear', 14)
('korea', 14)
('people', 14)
('singapore.', 14)
('quarantine', 13)
('imported', 13)
('deaths', 13)
('testing', 10)
('zealand', 10)
"
17/11/2020,"('singapore', 131)
('sg', 41)
('singapore,', 41)
('vaccine', 32)
('cases', 24)
('people', 22)
('mask', 21)
('travel', 20)
('international', 17)
('#singapore', 17)
('imported', 16)
('tests', 16)
('countries', 16)
('minister', 16)
('distribution,', 15)
('test', 14)
('6', 13)
('south', 12)
('passengers', 12)
('india', 12)
"
18/11/2020,"('singapore', 209)
('sg', 54)
('insurance', 35)
('cases', 33)
('treatment', 29)
('hopes', 28)
('singapore,', 27)
('mask', 26)
('biotech', 25)
('firm', 25)
('release', 25)
('2021', 25)
('travellers', 23)
('hong', 21)
('vaccine', 20)
(""'widespread'"", 20)
('–', 20)
('#singapore', 18)
('deaths', 17)
('church', 17)
"
19/11/2020,"('singapore', 145)
('singapore,', 49)
('mask', 42)
('vaccine', 33)
('cases', 31)
('people', 28)
('sg', 25)
('wearing', 22)
('#singapore', 21)
('country', 20)
(""singapore's"", 20)
('travel', 19)
('minister', 19)
('hong', 18)
('3', 18)
('year', 18)
('china,', 17)
('singapore.', 17)
('curbs', 16)
('enforce', 14)
"
20/11/2020,"('singapore', 169)
('mask', 71)
('country', 49)
('cases', 38)
('hong', 37)
('enforce', 37)
('mandate?', 36)
('travel', 33)
('singapore.', 31)
('singapore,', 30)
('sg', 29)
('#singapore', 27)
('travellers', 26)
('kong', 25)
('japan', 23)
('malaysia', 21)
('#covid19', 20)
('4', 19)
('masks', 19)
('days', 19)
"
21/11/2020,"('hong', 302)
('kong', 262)
('travel', 261)
('singapore', 208)
('bubble', 186)
('cases', 115)
('air', 84)
('singapore-hong', 82)
('spike', 75)
('postponed', 72)
('kong-singapore', 57)
('covid-19:', 50)
('amid', 48)
('weeks', 47)
('launch', 42)
('test', 40)
('corridor', 37)
('delayed', 35)
('surge', 32)
(""'travel"", 31)
"
